EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,JobSatisfaction,WorkLifeBalance,PerformanceRating,EducationField
3260,41,Male,IT,HR Specialist,13261,10,8,8,0,No,4,2,1,Technical Degree
3261,32,Male,IT,HR Specialist,5377,5,1,7,7,Yes,4,1,2,Medical
3265,43,Female,HR,Developer,8020,18,13,4,3,No,1,3,2,Life Sciences
3266,38,Female,Finance,Developer,15548,10,4,7,11,No,3,2,1,Other
3268,28,Female,Finance,Research Scientist,6771,8,7,5,0,No,4,2,4,Life Sciences
3269,47,Female,HR,Analyst,17873,19,14,9,4,No,1,4,1,Other
3270,46,Female,IT,Developer,11726,17,13,3,7,No,1,3,1,Human Resources
3272,40,Male,Sales,Research Scientist,7124,17,9,3,13,No,4,3,2,Life Sciences
3274,34,Male,R&D,Developer,8602,5,3,1,6,No,4,2,4,Marketing
3276,25,Female,R&D,Sales Executive,8167,3,0,3,7,No,1,4,3,Life Sciences
3277,52,Female,HR,HR Specialist,8486,18,6,9,14,No,2,1,1,Marketing
3279,32,Male,R&D,Sales Executive,12943,15,12,2,1,No,2,4,1,Marketing
3281,59,Female,Finance,Developer,6115,15,10,7,7,No,2,4,1,Technical Degree
3283,52,Male,IT,Sales Executive,3125,16,8,5,8,No,1,4,1,Human Resources
3284,47,Male,HR,Research Scientist,16169,4,0,8,8,No,4,2,2,Life Sciences
3285,26,Male,Finance,HR Specialist,19325,15,13,3,12,No,1,2,1,Other
3286,41,Female,IT,Manager,16690,2,0,3,11,No,4,3,4,Life Sciences
3288,54,Female,Sales,Developer,12415,17,14,0,9,Yes,3,4,2,Medical
3289,59,Male,R&D,Analyst,7180,17,14,1,1,No,4,1,2,Medical
3290,48,Female,IT,Sales Executive,8160,16,6,1,11,No,1,4,1,Technical Degree
3291,55,Female,IT,Analyst,12766,10,8,9,5,No,4,3,1,Human Resources
3292,36,Male,Finance,Sales Executive,4942,8,4,3,14,Yes,1,4,4,Marketing
3293,53,Male,IT,Research Scientist,14532,10,3,4,14,No,3,4,1,Other
3294,42,Male,Finance,Developer,13606,8,5,1,3,Yes,2,3,4,Human Resources
3295,26,Male,R&D,Developer,4254,16,8,7,9,No,3,2,1,Life Sciences
3296,27,Male,Sales,Developer,3987,19,1,4,6,No,2,1,1,Technical Degree
3297,59,Male,Sales,Developer,17923,4,4,7,14,No,1,3,4,Medical
3298,43,Female,R&D,Manager,11111,11,3,8,1,No,3,3,1,Other
3299,39,Female,R&D,Manager,17824,17,12,8,12,No,3,2,4,Technical Degree
3300,35,Female,HR,Sales Executive,15093,15,2,3,9,Yes,2,4,1,Marketing
3301,31,Female,IT,Manager,16740,8,4,9,0,Yes,3,2,2,Technical Degree
3304,51,Male,Finance,Manager,18001,16,12,4,11,No,2,1,3,Life Sciences
3305,24,Male,HR,Manager,12509,13,10,9,11,Yes,3,1,3,Marketing
3306,51,Male,IT,HR Specialist,4371,13,2,3,8,No,4,2,2,Medical
3307,27,Female,Finance,Developer,16163,3,2,5,11,No,1,1,4,Human Resources
3309,29,Male,Sales,Manager,11104,16,5,6,4,Yes,4,1,1,Technical Degree
3311,38,Male,R&D,HR Specialist,11549,2,2,6,2,No,4,1,3,Human Resources
3312,32,Male,Finance,Research Scientist,5783,16,0,1,5,Yes,4,3,3,Marketing
3313,34,Male,R&D,Sales Executive,3063,19,9,4,9,Yes,1,2,3,Technical Degree
3315,52,Female,Sales,Sales Executive,6938,6,1,8,13,Yes,3,1,3,Other
3317,27,Male,Finance,Developer,15609,14,2,7,7,No,1,1,2,Medical
3318,37,Female,Sales,Analyst,16483,6,3,4,9,No,1,2,1,Life Sciences
3320,56,Female,IT,Sales Executive,5158,16,4,5,1,No,2,3,4,Technical Degree
3324,58,Female,Sales,Manager,9236,16,14,0,0,No,2,3,3,Medical
3326,39,Female,R&D,HR Specialist,14958,11,3,7,14,Yes,2,3,2,Marketing
3328,44,Male,HR,HR Specialist,6552,16,8,5,12,No,2,1,2,Human Resources
3329,59,Female,HR,Research Scientist,4838,19,4,4,7,No,3,3,1,Life Sciences
3330,39,Female,IT,HR Specialist,8913,13,12,8,14,No,2,2,4,Life Sciences
3331,47,Male,Sales,Sales Executive,18872,2,2,3,5,No,4,1,3,Marketing
3332,27,Female,R&D,Research Scientist,5890,18,6,0,0,No,4,1,3,Medical
3333,25,Male,R&D,HR Specialist,17587,13,7,6,12,No,1,1,4,Medical
3339,55,Female,Sales,Sales Executive,6458,18,2,0,11,No,4,1,3,Marketing
3340,29,Female,IT,Sales Executive,7397,14,1,5,10,Yes,2,1,2,Human Resources
3343,51,Female,Sales,Sales Executive,11088,19,10,4,8,No,1,2,4,Other
3345,57,Male,IT,Sales Executive,10071,13,6,9,14,No,1,2,2,Technical Degree
3346,51,Male,HR,Manager,16078,17,14,4,8,No,2,2,1,Human Resources
3347,22,Female,HR,Developer,19104,19,10,5,11,No,2,2,2,Life Sciences
3348,38,Male,Sales,Sales Executive,8007,8,5,9,9,No,3,2,1,Life Sciences
3349,41,Male,Sales,HR Specialist,12567,14,2,7,10,No,4,2,4,Life Sciences
3352,50,Female,Sales,Analyst,14449,14,14,2,9,No,4,1,2,Marketing
3353,43,Male,HR,Sales Executive,14183,1,0,5,6,Yes,1,2,3,Human Resources
3354,30,Female,IT,HR Specialist,15349,11,2,3,5,No,3,2,2,Technical Degree
3355,58,Female,HR,HR Specialist,12357,6,1,3,12,Yes,4,4,4,Life Sciences
3357,57,Female,HR,Sales Executive,10614,7,3,5,13,No,1,4,1,Marketing
3358,58,Female,Finance,Sales Executive,5358,8,7,7,7,No,4,2,4,Technical Degree
3359,49,Male,Finance,Manager,14430,4,2,7,8,No,3,2,1,Marketing
3360,49,Male,IT,Analyst,19041,14,14,2,7,No,1,1,3,Technical Degree
3361,42,Male,IT,Developer,16103,18,5,3,8,No,2,4,1,Technical Degree
3362,45,Female,IT,Developer,13267,18,9,1,4,No,4,3,3,Life Sciences
3364,29,Female,R&D,Research Scientist,15795,12,0,6,3,No,3,1,3,Other
3365,48,Female,HR,Manager,13373,5,3,7,3,No,2,3,1,Other
3367,58,Female,Finance,Manager,13150,9,4,5,8,No,4,2,2,Life Sciences
3368,48,Male,Finance,Research Scientist,11376,5,0,6,0,No,1,1,1,Technical Degree
3370,24,Male,HR,HR Specialist,17503,12,8,3,14,No,3,3,3,Technical Degree
3371,34,Male,HR,Analyst,19961,18,4,7,12,Yes,1,3,3,Other
3372,31,Female,IT,Developer,15146,9,8,5,14,No,4,3,4,Other
3373,57,Male,Sales,Sales Executive,15469,12,6,6,4,No,4,3,3,Life Sciences
3374,30,Female,IT,Research Scientist,11262,6,4,9,1,No,4,1,1,Technical Degree
3375,48,Male,HR,Research Scientist,3555,14,8,6,4,No,2,2,3,Other
3377,22,Male,IT,Analyst,6640,10,9,4,4,Yes,4,3,2,Medical
3380,50,Male,R&D,Sales Executive,8419,0,0,0,6,Yes,3,1,4,Technical Degree
3382,24,Male,R&D,Manager,17429,15,4,4,12,No,1,1,2,Technical Degree
3383,41,Female,Sales,Developer,19650,17,4,3,3,Yes,3,3,1,Life Sciences
3384,41,Female,HR,Sales Executive,6916,10,5,1,2,No,4,2,2,Marketing
3385,51,Male,R&D,Developer,16687,7,5,3,9,No,3,1,2,Other
3386,56,Male,Sales,Sales Executive,17837,18,6,6,3,Yes,1,2,1,Other
3387,56,Female,Finance,Manager,18471,11,11,4,10,No,3,3,4,Other
3389,47,Female,Finance,Research Scientist,14885,15,7,1,0,No,1,4,2,Marketing
3390,35,Male,HR,Research Scientist,15919,7,0,1,4,No,3,2,1,Life Sciences
3392,39,Male,Sales,HR Specialist,5801,19,10,9,8,No,2,4,1,Other
3393,50,Female,Finance,Research Scientist,19019,2,2,5,0,No,2,1,2,Life Sciences
3395,48,Male,Finance,HR Specialist,14022,5,0,3,0,Yes,3,2,3,Technical Degree
3397,25,Male,Finance,Developer,9463,18,4,3,6,No,4,3,3,Marketing
3399,22,Male,Sales,Research Scientist,16453,16,9,9,13,Yes,1,2,2,Medical
3400,47,Female,Finance,Sales Executive,16066,15,8,8,8,Yes,4,1,3,Other
3402,44,Male,R&D,Research Scientist,3271,5,1,1,4,No,1,1,1,Marketing
3403,31,Male,IT,Sales Executive,15171,10,6,0,7,Yes,1,1,1,Human Resources
3404,32,Male,HR,HR Specialist,19573,14,8,6,6,No,1,3,3,Marketing
3405,26,Male,HR,Developer,13533,10,7,0,13,No,2,4,3,Human Resources
3406,22,Female,Sales,Developer,15158,6,0,0,1,No,1,3,3,Life Sciences
3407,38,Female,HR,Sales Executive,11142,14,13,5,1,No,2,1,1,Marketing
3408,43,Female,IT,Developer,19149,15,13,5,12,No,3,1,3,Technical Degree
3409,55,Female,R&D,Sales Executive,7943,7,0,4,3,No,1,4,4,Human Resources
3411,25,Female,R&D,HR Specialist,8166,16,1,7,9,No,4,3,2,Life Sciences
3412,26,Male,IT,Sales Executive,10589,1,0,2,4,No,4,4,1,Other
3415,56,Male,HR,HR Specialist,3464,11,5,4,4,No,3,2,1,Life Sciences
3416,33,Female,IT,Sales Executive,5600,15,14,2,3,No,1,4,1,Human Resources
3417,47,Female,Sales,Developer,3916,10,1,2,11,No,1,4,4,Technical Degree
3418,40,Female,R&D,HR Specialist,12644,16,10,1,13,No,3,1,2,Other
3419,28,Male,Sales,HR Specialist,9126,9,8,8,9,No,4,2,2,Marketing
3420,28,Male,Finance,Research Scientist,10151,15,12,5,10,No,1,3,4,Technical Degree
3421,47,Female,IT,Research Scientist,14660,15,0,6,4,No,3,1,3,Marketing
3422,26,Male,Sales,Manager,3065,14,0,1,3,No,4,1,4,Marketing
3423,42,Female,IT,Analyst,15888,14,1,0,8,No,1,2,1,Marketing
3424,35,Female,IT,Developer,12691,19,6,7,8,No,4,2,4,Marketing
3427,41,Female,Finance,Sales Executive,14001,13,11,8,2,Yes,4,3,2,Other
3428,36,Female,Sales,Sales Executive,12078,9,0,8,6,No,4,1,2,Other
3430,29,Female,R&D,Manager,3043,10,2,9,12,No,3,3,3,Medical
3432,49,Male,IT,Research Scientist,7705,9,7,4,8,Yes,2,4,3,Human Resources
3433,48,Female,IT,Developer,16640,15,11,5,11,No,4,3,3,Human Resources
3434,25,Male,Finance,Analyst,19012,7,6,9,7,No,2,2,3,Other
3435,36,Female,Sales,Sales Executive,8883,8,7,3,2,No,2,4,1,Human Resources
3437,58,Female,R&D,Research Scientist,9842,16,12,6,5,No,1,4,4,Human Resources
3439,24,Male,Sales,Sales Executive,7558,12,5,1,12,No,4,2,3,Other
3440,45,Male,IT,HR Specialist,11828,16,7,8,13,No,4,1,3,Other
3441,48,Female,Finance,HR Specialist,8312,18,14,7,10,No,4,4,1,Medical
3442,57,Male,HR,Sales Executive,3626,16,4,9,2,Yes,2,3,3,Other
3445,45,Female,Sales,Manager,13042,13,10,9,9,Yes,1,2,3,Other
3447,25,Female,R&D,HR Specialist,14544,5,0,2,6,Yes,3,2,1,Human Resources
3448,24,Female,Sales,Analyst,11059,9,6,8,7,No,2,2,2,Life Sciences
3449,55,Male,Sales,Developer,9784,5,5,5,9,No,3,4,4,Life Sciences
3450,44,Female,Sales,Developer,17093,8,7,1,10,No,1,4,3,Technical Degree
3451,44,Male,R&D,Sales Executive,14668,12,1,5,1,No,4,1,1,Marketing
3452,26,Female,Sales,Sales Executive,5543,15,0,4,12,No,1,4,4,Marketing
3453,52,Female,HR,Sales Executive,19118,15,0,9,2,No,4,2,1,Life Sciences
3454,27,Male,HR,Research Scientist,10353,18,13,4,12,No,4,3,1,Human Resources
3455,58,Female,IT,HR Specialist,16349,4,1,4,6,No,1,4,1,Other
3456,31,Male,HR,Analyst,3768,10,4,1,1,No,2,1,1,Technical Degree
3457,28,Male,Finance,Developer,17163,14,6,5,5,Yes,3,1,1,Other
3459,42,Female,HR,HR Specialist,5603,14,12,8,10,Yes,2,4,3,Marketing
3460,41,Female,Finance,Analyst,3991,10,8,4,10,No,2,1,4,Technical Degree
3461,24,Female,HR,Analyst,13220,12,3,4,5,No,1,2,1,Other
3465,33,Male,Sales,Research Scientist,19895,19,10,3,4,No,4,4,3,Technical Degree
3467,57,Female,Finance,Analyst,8678,19,2,0,4,Yes,1,2,4,Human Resources
3468,26,Female,HR,Research Scientist,6309,14,11,4,7,No,2,3,2,Human Resources
3469,34,Female,Finance,Analyst,17728,6,5,1,7,No,2,2,2,Other
3470,44,Male,HR,Research Scientist,7701,13,8,4,0,No,3,1,3,Medical
3471,51,Male,Finance,Manager,16060,16,10,4,13,No,2,2,3,Other
3474,48,Male,HR,Developer,17115,12,12,8,5,No,3,4,1,Marketing
3475,35,Female,HR,Analyst,3916,4,0,4,14,No,1,2,2,Technical Degree
3478,43,Female,Sales,Sales Executive,13826,8,4,4,12,Yes,1,2,2,Medical
3479,42,Female,R&D,Sales Executive,7692,15,10,8,1,No,2,1,2,Other
3480,42,Male,R&D,Sales Executive,18855,18,5,5,4,No,2,3,1,Other
3484,31,Female,R&D,HR Specialist,18203,17,1,8,0,Yes,3,1,3,Human Resources
3485,53,Male,R&D,Analyst,3301,19,5,3,8,Yes,4,4,1,Technical Degree
3486,55,Male,HR,Developer,10740,6,6,1,1,Yes,3,4,2,Life Sciences
3487,30,Female,Finance,Sales Executive,17903,15,5,0,3,No,1,1,3,Life Sciences
3489,32,Male,R&D,Developer,5701,12,3,4,8,Yes,2,4,4,Human Resources
3490,53,Female,HR,Developer,12667,9,5,2,7,No,1,3,3,Life Sciences
3492,43,Female,R&D,HR Specialist,8520,18,8,3,3,No,4,3,3,Technical Degree
3493,38,Female,HR,Manager,3668,13,12,1,0,No,3,4,1,Medical
3494,25,Male,Sales,Analyst,5128,5,0,6,10,No,1,1,2,Medical
3495,46,Female,Finance,Analyst,18459,12,11,5,10,No,2,3,3,Medical
3496,42,Female,Sales,Developer,9738,11,8,7,6,No,4,1,1,Technical Degree
3497,58,Male,R&D,HR Specialist,19601,11,10,9,1,No,1,1,4,Medical
3498,59,Male,IT,Sales Executive,11940,11,3,4,7,Yes,1,4,3,Life Sciences
3499,22,Male,Sales,Manager,7220,10,2,2,13,Yes,4,2,3,Technical Degree
3500,46,Male,IT,Manager,8139,13,10,3,14,No,3,1,4,Life Sciences
3502,38,Female,Sales,Developer,12143,12,2,4,9,Yes,4,4,4,Other
3503,45,Male,Finance,Sales Executive,4881,7,0,5,13,No,2,1,1,Technical Degree
3505,36,Male,HR,Research Scientist,12968,13,8,3,1,No,3,3,4,Medical
3506,53,Male,IT,Sales Executive,18098,18,5,6,9,No,3,2,2,Human Resources
3507,27,Female,R&D,Developer,11890,17,1,6,2,No,4,1,1,Marketing
3509,44,Female,R&D,Developer,19843,12,5,0,5,No,2,4,4,Medical
3510,38,Male,HR,Developer,18698,5,5,8,3,No,4,2,1,Technical Degree
3511,55,Female,HR,Manager,8375,17,5,5,1,Yes,4,3,1,Human Resources
3512,50,Female,HR,Sales Executive,8925,19,9,2,0,No,3,2,4,Life Sciences
3517,41,Male,HR,HR Specialist,9885,18,3,4,4,Yes,2,2,3,Medical
3518,24,Female,R&D,Sales Executive,6619,1,1,3,11,No,2,1,4,Human Resources
3520,33,Male,IT,Developer,16574,19,5,0,6,Yes,4,3,4,Other
3525,36,Female,R&D,HR Specialist,5524,1,0,9,4,No,3,2,2,Other
3527,53,Male,R&D,Analyst,15944,15,5,4,14,No,1,2,4,Medical
3528,53,Male,Sales,HR Specialist,16115,3,1,9,10,No,4,1,3,Other
3529,25,Female,HR,Research Scientist,4100,5,3,7,1,No,1,3,1,Human Resources
3530,39,Female,HR,Manager,11310,12,1,5,8,No,4,3,3,Life Sciences
3531,40,Male,IT,Analyst,13960,5,3,5,2,No,2,3,1,Other
3532,56,Male,Finance,Manager,8301,9,6,4,6,No,3,3,1,Life Sciences
3533,35,Male,IT,Sales Executive,17972,16,7,9,11,No,3,2,1,Technical Degree
3535,35,Female,HR,Analyst,14327,8,2,0,8,No,1,3,3,Marketing
3537,25,Female,R&D,Research Scientist,7174,16,12,4,1,No,1,3,3,Human Resources
3538,45,Male,Finance,Research Scientist,8530,19,0,7,10,No,2,3,3,Other
3539,50,Female,Finance,HR Specialist,18098,10,9,2,13,No,4,4,2,Technical Degree
3540,40,Female,R&D,Analyst,14324,17,14,9,4,No,2,1,2,Human Resources
3542,54,Female,Finance,HR Specialist,10246,8,0,0,13,No,3,1,4,Marketing
3546,48,Female,IT,Sales Executive,9999,7,6,5,11,No,1,3,4,Other
3547,37,Male,Sales,Sales Executive,16398,19,14,2,6,Yes,2,3,2,Technical Degree
3549,34,Male,IT,Analyst,5692,2,0,9,7,Yes,2,4,4,Other
3550,56,Male,HR,HR Specialist,9073,18,2,3,8,No,3,2,1,Marketing
3552,33,Male,Finance,Sales Executive,6247,13,4,2,4,Yes,1,3,2,Life Sciences
3554,31,Female,Finance,Sales Executive,19604,9,4,3,8,No,3,2,2,Technical Degree
3555,46,Male,R&D,Developer,17160,19,14,9,11,Yes,4,4,4,Marketing
3557,52,Male,HR,Sales Executive,10321,16,14,4,12,Yes,3,2,3,Other
3560,23,Male,Sales,Developer,18837,17,2,2,7,No,3,3,4,Marketing
3563,29,Male,Sales,HR Specialist,19890,16,3,5,6,No,3,2,4,Human Resources
3566,24,Female,HR,HR Specialist,7587,17,14,2,6,No,2,2,2,Life Sciences
3567,37,Male,IT,Analyst,12361,3,2,2,7,No,2,2,4,Human Resources
3570,37,Male,IT,Sales Executive,11615,15,12,1,10,No,1,2,4,Other
3572,54,Male,Finance,Research Scientist,13175,9,9,7,0,Yes,3,2,4,Medical
3573,33,Male,HR,Sales Executive,15530,18,1,2,6,No,3,4,3,Technical Degree
3574,32,Female,Sales,HR Specialist,18787,9,5,3,1,No,3,1,4,Human Resources
3576,48,Male,Finance,Developer,18307,5,0,8,3,Yes,1,3,4,Life Sciences
3577,33,Female,Finance,Developer,3584,13,9,4,11,No,4,2,3,Human Resources
3578,38,Male,Sales,Developer,9178,11,7,5,5,No,2,1,4,Human Resources
3582,49,Female,Finance,Research Scientist,18396,13,6,5,5,No,3,2,3,Marketing
3585,54,Male,HR,Developer,16280,19,6,2,1,No,4,1,4,Other
3587,43,Female,Sales,HR Specialist,18804,19,9,0,10,No,2,2,3,Human Resources
3588,26,Male,HR,Developer,7756,12,5,2,3,No,4,4,4,Marketing
3589,23,Male,Sales,Developer,9025,10,4,9,6,No,2,4,3,Life Sciences
3590,51,Female,Finance,Sales Executive,10455,14,1,8,4,Yes,2,2,4,Life Sciences
3591,25,Male,Finance,Manager,13497,17,14,0,10,No,2,1,3,Marketing
3592,54,Male,R&D,HR Specialist,4062,18,2,7,13,No,2,3,4,Medical
3593,34,Female,Sales,Sales Executive,13039,18,14,4,11,No,2,4,4,Technical Degree
3594,41,Male,Finance,Research Scientist,12574,5,2,3,9,No,2,2,1,Technical Degree
3595,28,Male,HR,Analyst,17713,14,4,4,14,No,1,1,4,Life Sciences
3596,36,Female,R&D,Analyst,9066,13,1,6,8,No,4,2,2,Medical
3598,35,Male,Sales,Manager,13914,10,0,1,12,No,1,4,3,Marketing
3599,44,Female,Finance,Analyst,9838,19,3,5,3,No,4,1,1,Life Sciences
3600,40,Male,HR,Manager,4987,12,9,3,10,No,4,2,2,Technical Degree
3601,50,Male,Sales,Analyst,7067,12,12,7,10,No,2,4,4,Technical Degree
3602,41,Female,HR,Analyst,7104,3,2,3,11,No,3,1,3,Human Resources
3604,45,Male,Finance,Analyst,18158,12,2,4,9,No,1,2,4,Technical Degree
3606,31,Female,R&D,Manager,15869,19,9,4,12,No,3,1,3,Technical Degree
3607,29,Male,HR,Developer,15058,10,10,8,2,No,4,1,2,Marketing
3608,47,Male,Sales,Developer,14017,18,5,2,12,No,4,4,1,Medical
3610,31,Female,Sales,Manager,6500,8,8,1,5,Yes,2,1,2,Other
3615,49,Female,Finance,Developer,7825,17,14,5,3,No,4,1,1,Human Resources
3616,26,Male,Finance,HR Specialist,4981,13,12,9,6,No,1,2,2,Medical
3618,47,Female,HR,HR Specialist,4982,7,1,2,1,No,2,2,2,Other
3619,41,Male,HR,HR Specialist,8255,5,4,8,10,No,3,4,3,Human Resources
3620,48,Male,Finance,Manager,13749,16,1,3,11,No,4,2,3,Technical Degree
3621,33,Male,Sales,Developer,5019,10,5,0,9,No,2,3,3,Technical Degree
3622,28,Male,Finance,Research Scientist,7674,14,0,1,11,No,1,2,1,Marketing
3623,24,Female,Sales,Sales Executive,11071,6,0,4,7,Yes,4,1,3,Medical
3625,55,Male,IT,Developer,13756,10,9,6,14,No,4,2,3,Medical
3627,56,Male,R&D,HR Specialist,18214,19,8,0,6,No,3,1,3,Medical
3629,23,Female,IT,HR Specialist,6675,13,11,9,11,No,1,4,4,Marketing
3630,45,Female,HR,Developer,4779,12,7,3,9,No,4,4,1,Technical Degree
3632,59,Male,Finance,Analyst,14842,11,8,0,3,No,3,2,3,Technical Degree
3633,43,Male,Sales,Analyst,15982,8,7,4,1,No,4,2,1,Technical Degree
3634,47,Male,R&D,Manager,14108,9,2,1,8,Yes,4,2,1,Other
3635,48,Female,Finance,Sales Executive,12219,10,6,1,9,No,2,2,2,Marketing
3636,50,Female,IT,HR Specialist,6881,10,3,1,4,No,2,1,1,Marketing
3637,59,Male,HR,HR Specialist,12701,15,7,8,12,Yes,2,1,1,Technical Degree
3638,41,Male,Sales,Developer,12434,17,6,9,9,No,2,4,4,Other
3642,41,Male,Sales,Sales Executive,10317,19,13,5,11,No,4,2,3,Other
3643,56,Female,IT,Analyst,14031,18,2,0,12,No,4,4,2,Medical
3644,23,Male,R&D,HR Specialist,19595,9,4,9,4,No,2,1,4,Technical Degree
3645,51,Male,Sales,HR Specialist,16963,12,2,8,5,No,3,3,3,Technical Degree
3647,43,Female,HR,Sales Executive,8017,11,11,1,7,No,4,3,1,Medical
3648,24,Female,R&D,Developer,11122,10,8,7,10,No,4,3,1,Life Sciences
3649,27,Male,HR,Analyst,14268,4,0,1,11,No,4,2,3,Life Sciences
3651,48,Male,Sales,Analyst,13391,16,8,3,3,Yes,4,3,1,Marketing
3652,31,Male,Finance,Developer,7062,16,2,7,2,No,2,2,4,Life Sciences
3653,30,Female,R&D,Manager,17046,19,6,6,13,No,1,4,3,Other
3654,54,Female,IT,Analyst,10348,14,6,1,2,No,4,3,3,Technical Degree
3658,23,Female,Finance,Developer,15699,9,4,9,13,No,1,4,1,Other
3659,50,Male,Finance,Manager,5428,17,9,0,6,No,2,1,4,Life Sciences
3660,25,Female,IT,HR Specialist,14187,14,13,7,5,No,2,3,1,Human Resources
3661,22,Female,Finance,HR Specialist,18125,18,12,7,1,No,1,3,2,Medical
3663,47,Female,Sales,Sales Executive,13634,5,1,9,9,No,1,4,2,Medical
3665,31,Female,IT,Sales Executive,3003,12,9,2,13,No,4,4,1,Technical Degree
3666,36,Male,HR,Developer,10061,1,1,8,11,Yes,1,3,4,Marketing
3667,43,Female,R&D,Manager,12077,12,10,3,9,No,1,4,3,Marketing
3668,42,Female,Sales,HR Specialist,15380,14,12,1,1,No,3,1,2,Marketing
3669,43,Female,R&D,Sales Executive,19575,17,5,3,8,No,4,1,2,Medical
3670,57,Female,R&D,HR Specialist,5380,10,1,1,0,No,2,3,2,Other
3672,51,Male,Finance,Developer,15914,13,13,1,9,No,2,4,4,Human Resources
3673,46,Male,R&D,Research Scientist,14225,15,0,7,3,No,4,1,3,Marketing
3674,49,Male,Finance,Research Scientist,15860,13,2,5,1,No,4,4,3,Marketing
3676,25,Male,Finance,Manager,9021,5,0,0,13,No,3,2,4,Marketing
3677,28,Male,R&D,Research Scientist,9734,8,5,8,9,No,1,2,3,Medical
3678,30,Female,Finance,Sales Executive,15483,4,3,1,7,Yes,4,3,1,Medical
3679,57,Male,Finance,Developer,5369,10,1,7,0,No,2,1,3,Other
3681,22,Male,IT,HR Specialist,13126,16,14,1,6,No,4,2,3,Medical
3683,57,Female,HR,Research Scientist,4259,19,6,3,4,No,2,4,4,Marketing
3685,53,Male,Sales,Manager,5054,14,7,0,8,No,2,1,3,Marketing
3686,53,Female,R&D,Research Scientist,19917,16,11,7,1,Yes,1,3,2,Technical Degree
3688,59,Male,HR,HR Specialist,13857,18,6,7,4,No,2,2,3,Technical Degree
3690,31,Female,IT,Manager,5589,8,0,0,1,No,1,4,4,Marketing
3691,48,Female,R&D,Research Scientist,7419,8,2,6,8,No,4,1,4,Marketing
3693,42,Female,HR,Research Scientist,9744,15,0,4,4,No,3,1,1,Other
3694,46,Female,R&D,Sales Executive,4940,5,1,2,6,Yes,2,2,4,Medical
3695,49,Female,Sales,Research Scientist,19456,8,0,5,1,No,2,1,3,Life Sciences
3696,36,Male,IT,Manager,16700,12,11,4,4,No,4,3,2,Life Sciences
3698,50,Male,Sales,Manager,4345,13,6,3,11,No,2,3,4,Medical
3701,47,Male,Finance,Sales Executive,12223,14,7,5,0,Yes,1,1,4,Human Resources
3703,49,Male,Finance,Analyst,11602,5,1,2,10,No,1,3,2,Technical Degree
3704,38,Female,Sales,Developer,13497,15,0,0,7,No,1,2,1,Human Resources
3705,41,Female,IT,Manager,17461,19,4,5,1,No,4,4,4,Life Sciences
3707,53,Female,IT,Sales Executive,5591,4,1,9,10,No,2,3,1,Life Sciences
3708,54,Male,R&D,Developer,5502,5,3,3,11,No,2,1,3,Marketing
3709,26,Female,IT,Analyst,11853,12,6,3,2,No,1,1,2,Life Sciences
3710,55,Male,Sales,Research Scientist,10061,13,12,0,1,No,4,4,1,Human Resources
3712,24,Female,Sales,Manager,4673,9,8,8,9,Yes,1,2,2,Human Resources
3713,54,Female,Sales,Research Scientist,16354,16,5,2,1,Yes,2,4,2,Other
3714,32,Female,R&D,Analyst,9002,17,6,1,9,No,2,2,2,Marketing
3717,51,Male,R&D,Sales Executive,14637,15,11,6,9,Yes,3,3,1,Other
3718,31,Male,Finance,HR Specialist,3499,9,7,5,3,No,3,4,1,Life Sciences
3719,39,Male,R&D,Research Scientist,16590,19,12,1,3,No,1,4,3,Life Sciences
3720,59,Female,R&D,Sales Executive,3325,18,8,0,1,Yes,1,4,2,Medical
3722,57,Male,HR,HR Specialist,3887,18,13,5,1,No,4,4,2,Other
3725,31,Male,R&D,Developer,14232,17,9,9,12,No,3,1,2,Medical
3726,59,Female,Finance,Research Scientist,10935,18,1,2,7,No,3,3,4,Medical
3727,22,Male,Finance,HR Specialist,3928,17,12,4,14,No,3,2,3,Technical Degree
3728,48,Female,HR,Sales Executive,7403,18,14,5,14,No,2,4,3,Other
3730,38,Female,HR,Research Scientist,13114,12,6,6,14,No,3,3,1,Human Resources
3731,30,Female,Sales,Developer,10990,11,1,9,3,No,2,4,3,Human Resources
3732,27,Female,R&D,Research Scientist,14447,14,6,9,3,No,2,1,4,Medical
3733,46,Female,Finance,Manager,7344,14,10,7,14,No,1,2,3,Technical Degree
3734,49,Male,R&D,Sales Executive,16754,9,8,4,13,No,3,1,1,Human Resources
3735,54,Male,Finance,HR Specialist,8116,18,3,3,6,Yes,4,3,3,Medical
3737,30,Female,Finance,Developer,12469,18,4,1,6,Yes,3,3,1,Other
3738,39,Male,Finance,Analyst,11878,8,4,7,12,No,3,1,3,Life Sciences
3740,23,Male,IT,Analyst,19916,7,1,9,3,No,3,1,1,Technical Degree
3742,57,Female,HR,Manager,6852,16,2,1,1,No,3,1,1,Life Sciences
3743,58,Female,Finance,Research Scientist,5768,14,12,0,12,Yes,4,3,3,Marketing
3744,36,Male,R&D,HR Specialist,5140,15,9,4,14,No,1,4,2,Technical Degree
3745,49,Male,IT,Sales Executive,10724,6,0,0,14,Yes,3,1,4,Medical
3746,39,Male,HR,Analyst,19957,9,2,8,3,No,2,1,2,Life Sciences
